Base_Consolidation_Name,Associated_Company_Name,Linkage_Method,Linkage_Value,Company_Evidence_Weight,Company_Evidence_Count,Association_companies_Count,chatid
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Henan Sunlake Enterprise Corporation,Phone,P/F: 8613454675544,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Wuhan Jingkangen Biomedical Technology Co., Ltd",Phone,P/F: 8613454675544,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Hope Chem Co., Ltd.",Phone,P/F: 8613454675544,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Nanjing Chemlin Chemical Co., Ltd",Phone,P/F: 8613454675544,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Fengqiang Trading Co., Ltd",Phone,P/F: 8613454675544,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Dc Chemicals,Phone,P/F: 8613454675544,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Suzhou Sanyi Polymer Chemical Technology Co., Ltd",Phone,P/F: 8615262425018,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tnj Chemical Industry Co., Ltd",Phone,P/F: 8615262425018,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Chongqing Chemdad Co., Ltd",Phone,P/F: 8615262425018,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Wuhan Quanjinci New Material Co., Ltd",Phone,P/F: 8615262425018,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shandong Zhi Shang Chemical Co., Ltd",Phone,P/F: 8615262425018,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Winwin Chemical Co., Limited",Phone,P/F: 8615325081899,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Shanghai Cr Corporation Limited,Phone,P/F: 8615325081899,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shenzhen Polymeri Biochemical Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Haoran Biotechnology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Zhejiang J&C Biological Technology Co.,Limited",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Xinsheng New Material Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Chemegen(Shanghai) Biotechnology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Mokesi Technology Co., Ltd.(2016)",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Chengdu Sinostandards Biotech Co.,Ltd.",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Hao Biological Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Ziqi Biological Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Hebei Weilang Import And Export Corporation,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Beijing Bolide Biotechnology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Hanxiang Chemical Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Anhui Zhongda Biotechnology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Guanlang Biotechnology Co., Ltd.",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Hao Zhun Biological Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Conier Chem & Pharma Limited,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Leapchem Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Amadis Chemical Company Limited,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hangzhou Ocean Chemical Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Changzhou Huayang Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Anhui Yiao New Material Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Wuhan Han Sheng New Material Technology Co. Ltd,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shandong Hanjiang Chemical Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Anhui Witop Biotech Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Atk Chemical Company Ltd,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Uchem Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Afine Chemicals Ltd,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Gihi Chemicals Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Miaoyin Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Endun Biological Technology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Chemenu Inc.,Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Yifei Biotechnology Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Aochuang Chemical Co., Ltd",Phone,P/F: 8615800340161,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Nanjing Becas Pharmatech Ltd.,Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tianrui Pharmaceutical Chemistry Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Sichuan Biosynce Pharmatech Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tnj Chemical Industry Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Guangzhou Tongyi Biochemistry Technology Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Pt Chem Group Ltd,Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Amadis Chemical Company Limited,Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Laidiou Biological Technology Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Yolne Chemical Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Jinan Great Chemical Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Changzhou Anikare Pharmatech Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Run Biotech Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Qiute Trade Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Aochuang Chemical Co., Ltd",Phone,P/F: 8618949823763,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Xiamen Amoychem Co., Ltd",Phone,P/F: 8618959220845,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Zhuoer Chemical Co., Ltd",Phone,P/F: 8618959220845,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shandong Look Chemical Co., Ltd",Phone,P/F: 8618959220845,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Acmec Biochemical Technology Co., Ltd",Phone,P/F: 8618959220845,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Henan Sunlake Enterprise Corporation,Phone,P/F: 8618959220845,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Alfa Chemical Co., Ltd",Phone,P/F: 8618959220845,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Morning Student Science And Technology (Guangzhou) Co., Ltd",Phone,P/F: 8619945030958,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Beijing Oka Biological Technology Co., Ltd",Phone,P/F: 8619945030958,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Haohong Pharmaceutical Co., Ltd",Phone,P/F: 8619945030958,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Yutong Pharmaceutical Technology (Suzhou) Co., Ltd",Phone,P/F: 8619945030958,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hubei Kele Fine Chemical Co., Ltd",Phone,P/F: 8619945030958,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Morning Student Science And Technology (Guangzhou) Co., Ltd",Phone,P/F: 862759101668,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Beijing Oka Biological Technology Co., Ltd",Phone,P/F: 862759101668,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Haohong Pharmaceutical Co., Ltd",Phone,P/F: 862759101668,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Yutong Pharmaceutical Technology (Suzhou) Co., Ltd",Phone,P/F: 862759101668,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hubei Kele Fine Chemical Co., Ltd",Phone,P/F: 862759101668,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Lianmai Biological Engineering Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Minmin Biotechnology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Yaoyun Biological Technology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Morning Student Science And Technology (Guangzhou) Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Zhongweiye Biological Technology Co., Ltd. (2010)",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Anhui Zhongda Biotechnology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Guanlang Biotechnology Co., Ltd.",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Bizhi Chemical Tech Co., Ltd./ Henan Coreychem Co., Ltd(Molbase).",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Career Henan Chemical Co,Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Dayang Chem (Hangzhou) Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Amadis Chemical Company Limited,Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Mainchem Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hangzhou Yunuo Chemical Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Changzhou Huayang Technology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hubei Jusheng Technology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Career Henan Chemical Co,Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Afine Chemicals Ltd,Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Leap Chem Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Miaoyin Technology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Endun Biological Technology Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Bizhi Chemical Tech Co., Ltd./ Henan Corey Chem Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Daken Advanced Materials Co., Ltd",Phone,P/F: 8637186658258,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Nanjing Becas Pharmatech Ltd.,Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tianrui Pharmaceutical Chemistry Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Sichuan Biosynce Pharmatech Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tnj Chemical Industry Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Guangzhou Tongyi Biochemistry Technology Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Pt Chem Group Ltd,Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Amadis Chemical Company Limited,Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Laidiou Biological Technology Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Yolne Chemical Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Jinan Great Chemical Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Changzhou Anikare Pharmatech Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Qiute Trade Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Aochuang Chemical Co., Ltd",Phone,P/F: 8655165418671,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Weifang Wehibest Supply Chain Co., Ltd",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Wuhan Roche Technology Development Co., Ltd.,",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Tianfu Chemical Co., Ltd",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Chongqing Chemdad Co., Ltd",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Henan Sunlake Enterprise Corporation,Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Wuhan Jingkangen Biomedical Technology Co., Ltd",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Hope Chem Co., Ltd.",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Nanjing Chemlin Chemical Co., Ltd",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Fengqiang Trading Co., Ltd",Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Dc Chemicals,Phone,P/F: 86576225566889,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Winwin Chemical Co., Limited",Phone,P/F: 8657764498589,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Shanghai Cr Corporation Limited,Phone,P/F: 8657764498589,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Xiamen Amoychem Co., Ltd",Phone,P/F: 865926051114,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Zhuoer Chemical Co., Ltd",Phone,P/F: 865926051114,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shandong Look Chemical Co., Ltd",Phone,P/F: 865926051114,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Acmec Biochemical Technology Co., Ltd",Phone,P/F: 865926051114,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Henan Sunlake Enterprise Corporation,Phone,P/F: 865926051114,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Alfa Chemical Co., Ltd",Phone,P/F: 865926051114,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Xiamen Amoychem Co., Ltd",Email,sales@amoychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Zhuoer Chemical Co., Ltd",Email,sales@amoychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shandong Look Chemical Co., Ltd",Email,sales@amoychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Acmec Biochemical Technology Co., Ltd",Email,sales@amoychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Henan Sunlake Enterprise Corporation,Email,sales@amoychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Alfa Chemical Co., Ltd",Email,sales@amoychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Yaoyun Biological Technology Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Guanlang Biotechnology Co., Ltd.",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Bizhi Chemical Tech Co., Ltd./ Henan Coreychem Co., Ltd(Molbase).",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Career Henan Chemical Co,Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Dayang Chem (Hangzhou) Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Amadis Chemical Company Limited,Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hangzhou Yunuo Chemical Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Changzhou Huayang Technology Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hubei Jusheng Technology Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Bizhi Chemical Tech Co., Ltd./ Henan Corey Chem Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Daken Advanced Materials Co., Ltd",Email,sales@coreychem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Nanjing Becas Pharmatech Ltd.,Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tianrui Pharmaceutical Chemistry Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Sichuan Biosynce Pharmatech Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hefei Tnj Chemical Industry Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Guangzhou Tongyi Biochemistry Technology Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Pt Chem Group Ltd,Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Amadis Chemical Company Limited,Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Laidiou Biological Technology Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Yolne Chemical Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Jinan Great Chemical Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Changzhou Anikare Pharmatech Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Shanghai Run Biotech Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Hebei Qiute Trade Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Henan Aochuang Chemical Co., Ltd",Email,sales@tnjchem.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Winwin Chemical Co., Limited",Email,sales@win-winchemical.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Shanghai Cr Corporation Limited,Email,sales@win-winchemical.com,560,41,273,
"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is","Jiuzhou Pharmaceutical Co., Ltd",Phone,P/F: 8657688827561,560,41,273,
"Anhui Zhongda Biotechnology Co., Ltd","Wuhan Xinhao Biotechnology Co., Ltd",Phone,P/F: 8618120578002,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Wuhan Lanabai Pharmaceutical Chemical Co., Ltd",Phone,P/F: 8613373049370,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Jiangsu Pules Biotech Co., Ltd",Phone,P/F: 8613373049370,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Jiangsu Shring Biopharma Co., Ltd",Phone,P/F: 8613373049370,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Hebei Fengqiang Trading Co., Ltd",Phone,P/F: 8613373049370,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Zhejiang J&C Biological Technology Co.,Limited",Phone,P/F: 8613545065237,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Wuhan Ruichi Technology Co., Ltd",Phone,P/F: 8613545065237,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd",Career Henan Chemical Co,Phone,P/F: 8613545065237,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Shanghai Longyu Biotechnology Co., Ltd",Phone,P/F: 8613545065237,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd",Conier Chem & Pharma Limited,Phone,P/F: 8613545065237,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Hong Kong Excellence Biotechnology Co., Ltd",Phone,P/F: 8613545065237,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Shanghai Taijilin Industrial Co., Ltd",Phone,P/F: 8615689548120,550,5,278,
"Anhui Zhongda Biotechnology Co., Ltd","Hebei Luspharm Trading Co., Ltd.(2015)",Phone,P/F: 8615689548120,550,5,278,
